cidade_id,cidade,uf
5124,"BOM JESUS",RS
5125,"LAGOA VERMELHA",RS
5126,IBIRAIARAS,RS
5127,"CAPAO BONITO DO SUL",RS
5128,"ANDRE DA ROCHA",RS
5129,CASEIROS,RS
5130,"NOVA PRATA",RS
5131,"VISTA ALEGRE DO PRATA",RS
5132,VERANOPOLIS,RS
5133,"FAGUNDES VARELA",RS
5134,"VILA FLORES",RS
5135,COTIPORA,RS
5136,"NOVA BASSANO",RS
5137,"PROTASIO ALVES",RS
5138,"NOVA ARACA",RS
5139,GUABIJU,RS
5140,PARAI,RS
5141,"SAO JORGE",RS
5142,BARRACAO,RS
5143,ESMERALDA,RS
5144,"PINHAL DA SERRA",RS
5145,"SAO FRANCISCO DE PAULA",RS
5146,JAQUIRANA,RS
5147,"CAMBARA DO SUL",RS
5148,"SANTO ANTONIO DA PATRULHA",RS
5149,CARAA,RS
5150,OSORIO,RS
5151,MAQUINE,RS
5152,"TERRA DE AREIA",RS
5153,ITATI,RS
5154,"PALMARES DO SUL",RS
5155,"CAPIVARI DO SUL",RS
5156,"CAPAO DA CANOA",RS
5157,TORRES,RS
5158,"DOM PEDRO DE ALCANTARA",RS
5159,MAMPITUBA,RS
5160,"TRES FORQUILHAS",RS
5161,"MORRINHOS DO SUL",RS
5162,"TRES CACHOEIRAS",RS
5163,"ARROIO DO SAL",RS
5164,XANGRI-LA,RS
5165,TRAMANDAI,RS
5166,CIDREIRA,RS
5167,"BALNEARIO PINHAL",RS
5168,TAQUARA,RS
5169,"SAO VALENTIM DO SUL",RS
5170,IMBE,RS
5171,PAROBE,RS
5172,IGREJINHA,RS
5173,"TRES COROAS",RS
5174,GRAMADO,RS
5175,CANELA,RS
5176,ROLANTE,RS
5177,RIOZINHO,RS
5178,"BENTO GONCALVES",RS
5179,"SANTA TEREZA",RS
5180,"PINTO BANDEIRA",RS
5181,"MONTE BELO DO SUL",RS
5182,GARIBALDI,RS
5183,"CORONEL PILAR",RS
5184,"BOA VISTA DO SUL",RS
5185,BARAO,RS
5186,"ROCA SALES",RS
5187,"POCO DAS ANTAS",RS
5188,"CAPELA DE SANTANA",RS
5189,"SAO JOSE DO SUL",RS
5190,"SALVADOR DO SUL",RS
5191,"SAO JOSE DO HORTENCIO",RS
5192,"SAO PEDRO DA SERRA",RS
5193,"SAO SEBASTIAO DO CAI",RS
5194,"BOM PRINCIPIO",RS
5195,"LINHA NOVA",RS
5196,FELIZ,RS
5197,"ALTO FELIZ",RS
5198,TUPANDI,RS
5199,"VALE REAL",RS
5201,"PARECI NOVO",RS
5202,HARMONIA,RS
5203,BROCHIER,RS
5204,MARATA,RS
5205,"SAO VENDELINO",RS
5206,"VENANCIO AIRES",RS
5207,"GENERAL CAMARA",RS
5208,"VALE VERDE",RS
5209,"MATO LEITAO",RS
5210,TRIUNFO,RS
5211,TAQUARI,RS
5212,TABAI,RS
5213,PAVERAMA,RS
5214,"BOM RETIRO DO SUL",RS
5215,"FAZENDA VILANOVA",RS
5216,ESTRELA,RS
5217,IMIGRANTE,RS
5218,TEUTONIA,RS
5219,WESTFALIA,RS
5220,COLINAS,RS
5221,LAJEADO,RS
5222,"SANTA CLARA DO SUL",RS
5223,SERIO,RS
5224,"BOQUEIRAO DO LEAO",RS
5225,"MARQUES DE SOUZA",RS
5226,PROGRESSO,RS
5227,"CRUZEIRO DO SUL",RS
5228,"CANUDOS DO VALE",RS
5229,CAPITAO,RS
5230,FORQUETINHA,RS
5231,"ARROIO DO MEIO",RS
5232,"POUSO NOVO",RS
5233,TRAVESSEIRO,RS
5234,"NOVA BRESCIA",RS
5235,"COQUEIRO BAIXO",RS
5236,ENCANTADO,RS
5237,RELVADO,RS
5238,"DOUTOR RICARDO",RS
5239,MUCUM,RS
5240,"VESPASIANO CORREA",RS
5241,PUTINGA,RS
5242,"ANTA GORDA",RS
5243,"NOVA ALVORADA",RS
5244,ILOPOLIS,RS
5245,ARVOREZINHA,RS
5246,ITAPUCA,RS
5247,PELOTAS,RS
5248,TURUCU,RS
5249,"MORRO REDONDO",RS
5250,"ARROIO DO PADRE",RS
5251,"CAPAO DO LEAO",RS
5252,"SAO LOURENCO DO SUL",RS
5253,ARAMBARE,RS
5254,CAMAQUA,RS
5255,"DOM FELICIANO",RS
5256,CHUVISCA,RS
5257,CRISTAL,RS
5258,"RIO GRANDE",RS
5259,"SAO JOSE DO NORTE",RS
5260,"SANTA VITORIA DO PALMAR",RS
5261,CHUI,RS
5262,MOSTARDAS,RS
5263,TAVARES,RS
5264,JAGUARAO,RS
5265,HERVAL,RS
5266,"ARROIO GRANDE",RS
5267,"PEDRO OSORIO",RS
5268,CERRITO,RS
5269,BAGE,RS
5270,ACEGUA,RS
5271,"DOM PEDRITO",RS
5272,"HULHA NEGRA",RS
5273,"PINHEIRO MACHADO",RS
5274,"PEDRAS ALTAS",RS
5275,PIRATINI,RS
5276,CANDIOTA,RS
5277,"CACHOEIRA DO SUL",RS
5278,"PARAISO DO SUL",RS
5279,"CERRO BRANCO",RS
5280,AGUDO,RS
5281,"NOVO CABRAIS",RS
5282,"CACAPAVA DO SUL",RS
5283,"SANTANA DA BOA VISTA",RS
5284,CANGUCU,RS
5285,"ENCRUZILHADA DO SUL",RS
5286,"AMARAL FERRADOR",RS
5287,"RIO PARDO",RS
5288,"PASSO DO SOBRADO",RS
5289,"PANTANO GRANDE",RS
5290,"SAO JERONIMO",RS
5291,"BARAO DO TRIUNFO",RS
5292,"ARROIO DOS RATOS",RS
5293,CHARQUEADAS,RS
5294,BUTIA,RS
5295,"MINAS DO LEAO",RS
5296,TAPES,RS
5297,"SENTINELA DO SUL",RS
5298,"CERRO GRANDE DO SUL",RS
5300,"SANTA CRUZ DO SUL",RS
5301,"GRAMADO XAVIER",RS
5302,"VALE DO SOL",RS
5303,"VERA CRUZ",RS
5304,HERVEIRAS,RS
5305,SINIMBU,RS
5306,SOBRADINHO,RS
5307,"PASSA SETE",RS
5308,SEGREDO,RS
5309,"LAGOA BONITA DO SUL",RS
5310,IBARAMA,RS
5311,CANDELARIA,RS
5312,"ARROIO DO TIGRE",RS
5313,"ESTRELA VELHA",RS
5314,"SANTA MARIA",RS
5315,"DILERMANDO DE AGUIAR",RS
5316,ITAARA,RS
5317,"SAO MARTINHO DA SERRA",RS
5318,"SILVEIRA MARTINS",RS
5319,"RESTINGA SECA",RS
5320,FORMIGUEIRO,RS
5321,"FAXINAL DO SOTURNO",RS
5322,"SAO JOAO DO POLESINE",RS
5323,"NOVA PALMA",RS
5324,"DONA FRANCISCA",RS
5325,"SAO GABRIEL",RS
5326,"SANTA MARGARIDA DO SUL",RS
5327,"SAO SEPE",RS
5328,"VILA NOVA DO SUL",RS
5329,"LAVRAS DO SUL",RS
5330,"SAO PEDRO DO SUL",RS
5331,MATA,RS
5332,TOROPI,RS
5333,"SAO VICENTE DO SUL",RS
5334,CACEQUI,RS
5335,URUGUAIANA,RS
5336,"BARRA DO QUARAI",RS
5337,ALEGRETE,RS
5338,QUARAI,RS
5339,"SANTANA DO LIVRAMENTO",RS
5340,"ROSARIO DO SUL",RS
5341,"SAO FRANCISCO DE ASSIS",RS
5342,"MANOEL VIANA",RS
5343,MACAMBARA,RS
5344,ITAQUI,RS
5345,"SAO BORJA",RS
5346,ITACURUBI,RS
5347,GARRUCHOS,RS
5348,SANTIAGO,RS
5349,"CAPAO DO CIPO",RS
5350,UNISTALDA,RS
5351,JAGUARI,RS
5352,"NOVA ESPERANCA DO SUL",RS
5353,"SAO LUIZ GONZAGA",RS
5354,ROLADOR,RS
5355,"DEZESSEIS DE NOVEMBRO",RS
5356,BOSSOROCA,RS
5357,"SANTO ANTONIO DAS MISSOES",RS
5358,"SAO NICOLAU",RS
5359,PIRAPO,RS
5360,"CERRO LARGO",RS
5361,"SAO PEDRO DO BUTIA",RS
5362,CAIBATE,RS
5363,"MATO QUEIMADO",RS
5364,"SALVADOR DAS MISSOES",RS
5365,"GUARANI DAS MISSOES",RS
5366,"SETE DE SETEMBRO",RS
5367,"ROQUE GONZALES",RS
5368,"SAO PAULO DAS MISSOES",RS
5369,"CRUZ ALTA",RS
5370,"BOA VISTA DO CADEADO",RS
5371,"BOA VISTA DO INCRA",RS
5372,"FORTALEZA DOS VALOS",RS
5373,"JULIO DE CASTILHOS",RS
5374,QUEVEDOS,RS
5375,"PINHAL GRANDE",RS
5376,IVORA,RS
5377,TUPANCIRETA,RS
5378,JARI,RS
5379,JOIA,RS
5380,IBIRUBA,RS
5381,"QUINZE DE NOVEMBRO",RS
5382,"SANTA BARBARA DO SUL",RS
5383,"SALDANHA MARINHO",RS
5384,PEJUCARA,RS
5385,PANAMBI,RS
5386,CONDOR,RS
5387,"PALMEIRA DAS MISSOES",RS
5388,"LAJEADO DO BUGRE",RS
5389,"SAO PEDRO DAS MISSOES",RS
5390,"SAO JOSE DAS MISSOES",RS
5391,"SAGRADA FAMILIA",RS
5392,"BOA VISTA DAS MISSOES",RS
5393,"NOVO BARREIRO",RS
5394,"CERRO GRANDE",RS
5395,PINHAL,RS
5396,JABOTICABA,RS
5397,"RODEIO BONITO",RS
5398,"CRISTAL DO SUL",RS
5399,"NOVO TIRADENTES",RS
5400,SEBERI,RS
5401,"DOIS IRMAOS DAS MISSOES",RS
5402,"ERVAL SECO",RS
5403,"FREDERICO WESTPHALEN",RS
5404,"TAQUARUCU DO SUL",RS
5405,"VISTA ALEGRE",RS
5406,PALMITINHO,RS
5407,"PINHEIRINHO DO VALE",RS
5408,CAICARA,RS
5409,"VICENTE DUTRA",RS
5410,IRAI,RS
5411,"AMETISTA DO SUL",RS
5412,PLANALTO,RS
5413,ALPESTRE,RS
5414,"TENENTE PORTELA",RS
5415,DERRUBADAS,RS
5416,"BARRA DO GUARITA",RS
5417,"VISTA GAUCHA",RS
5418,MIRAGUAI,RS
5419,REDENTORA,RS
5420,BRAGA,RS
5421,"CAMPO NOVO",RS
5422,"BOM PROGRESSO",RS
5423,"CORONEL BICACO",RS
5424,"SANTO AUGUSTO",RS
5425,"SAO VALERIO DO SUL",RS
5426,"TRES PASSOS",RS
5427,"ESPERANCA DO SUL",RS
5428,CRISSIUMAL,RS
5429,HUMAITA,RS
5430,"SEDE NOVA",RS
5431,"TIRADENTES DO SUL",RS
5432,"SAO MARTINHO",RS
5433,IJUI,RS
5434,BOZANO,RS
5435,"CORONEL BARROS",RS
5436,"AUGUSTO PESTANA",RS
5437,AJURICABA,RS
5438,"NOVA RAMADA",RS
5439,CHIAPETTA,RS
5440,INHACORA,RS
5441,CATUIPE,RS
5442,"SANTA ROSA",RS
5443,"SANTO ANGELO",RS
5444,"VITORIA DAS MISSOES",RS
5445,ENTRE-IJUIS,RS
5446,"EUGENIO DE CASTRO",RS
5447,"SAO MIGUEL DAS MISSOES",RS
5448,GIRUA,RS
5449,"SENADOR SALGADO FILHO",RS
5450,UBIRETAMA,RS
5451,ALEGRIA,RS
5452,"TRES DE MAIO",RS
5453,INDEPENDENCIA,RS
5454,"BOA VISTA DO BURICA",RS
5455,"NOVA CANDELARIA",RS
5456,HORIZONTINA,RS
5457,"DOUTOR MAURICIO CARDOSO",RS
5458,TUCUNDUVA,RS
5459,TUPARENDI,RS
5460,"PORTO MAUA",RS
5461,ALECRIM,RS
5462,"NOVO MACHADO",RS
5463,"SAO JOSE DO INHACORA",RS
5464,"SANTO CRISTO",RS
5465,"CANDIDO GODOI",RS
5466,"CAMPINA DAS MISSOES",RS
5467,"PORTO LUCENA",RS
5468,"PORTO VERA CRUZ",RS
5469,"PORTO XAVIER",RS
5470,"PASSO FUNDO",RS
5471,ERNESTINA,RS
5472,COXILHA,RS
5473,MARAU,RS
5474,"VILA MARIA",RS
5475,GENTIL,RS
5476,CAMARGO,RS
5477,SERTAO,RS
5478,"NICOLAU VERGUEIRO",RS
5479,"MATO CASTELHANO",RS
5480,PONTAO,RS
5481,GUAPORE,RS
5482,"UNIAO DA SERRA",RS
5483,"DOIS LAJEADOS",RS
5484,"SERAFINA CORREA",RS
5485,MONTAURI,RS
5486,CASCA,RS
5487,"SANTO ANTONIO DO PALMA",RS
5488,"SAO DOMINGOS DO SUL",RS
5489,VANINI,RS
5490,SOLEDADE,RS
5491,MORMACO,RS
5492,IBIRAPUITA,RS
5493,TUNAS,RS
5494,LAGOAO,RS
5495,"TIO HUGO",RS
5496,"VICTOR GRAEFF",RS
5497,"BARROS CASSAL",RS
5498,"FONTOURA XAVIER",RS
5499,"SAO JOSE DO HERVAL",RS
5500,ESPUMOSO,RS
5501,"ALTO ALEGRE",RS
5502,"CAMPOS BORGES",RS
5503,"SALTO DO JACUI",RS
5504,SELBACH,RS
5505,JACUIZINHO,RS
5506,COLORADO,RS
5507,NAO-ME-TOQUE,RS
5508,TAPERA,RS
5509,"LAGOA DOS TRES CANTOS",RS
5510,CARAZINHO,RS
5511,"ALMIRANTE TAMANDARE DO SUL",RS
5512,"COQUEIROS DO SUL",RS
5513,"SANTO ANTONIO DO PLANALTO",RS
5514,CHAPADA,RS
5515,SARANDI,RS
5516,"NOVA BOA VISTA",RS
5517,"BARRA FUNDA",RS
5518,RONDINHA,RS
5519,NONOAI,RS
5520,"GRAMADO DOS LOUREIROS",RS
5521,"RIO DOS INDIOS",RS
5522,"TRINDADE DO SUL",RS
5523,"SAO VALENTIM",RS
5524,"ENTRE RIOS DO SUL",RS
5525,"BENJAMIN CONSTANT DO SUL",RS
5526,FAXINALZINHO,RS
5527,"CAMPINAS DO SUL",RS
5528,CRUZALTENSE,RS
5529,"RONDA ALTA",RS
5530,"TRES PALMEIRAS",RS
5531,CONSTANTINA,RS
5532,"NOVO XINGU",RS
5533,"LIBERATO SALZANO",RS
5534,"ENGENHO VELHO",RS
5535,ERECHIM,RS
5536,"PAULO BENTO",RS
5537,"QUATRO IRMAOS",RS
5538,"TRES ARROIOS",RS
5539,JACUTINGA,RS
5540,"PONTE PRETA",RS
5541,"BARAO DE COTEGIPE",RS
5542,"ERVAL GRANDE",RS
5543,"ITATIBA DO SUL",RS
5544,ARATIBA,RS
5545,"MARIANO MORO",RS
5546,"BARRA DO RIO AZUL",RS
5547,"MARCELINO RAMOS",RS
5548,"SEVERIANO DE ALMEIDA",RS
5549,VIADUTOS,RS
5550,"CARLOS GOMES",RS
5551,GAURAMA,RS
5552,AUREA,RS
5553,CENTENARIO,RS
5554,SANANDUVA,RS
5555,"PAIM FILHO",RS
5556,"SAO JOAO DA URTIGA",RS
5557,"CACIQUE DOBLE",RS
5558,"SAO JOSE DO OURO",RS
5559,"TUPANCI DO SUL",RS
5560,MACHADINHO,RS
5561,"MAXIMILIANO DE ALMEIDA",RS
5562,"SANTO EXPEDITO DO SUL",RS
5563,"GETULIO VARGAS",RS
5564,"FLORIANO PEIXOTO",RS
5565,EREBANGO,RS
5566,"IPIRANGA DO SUL",RS
5567,ESTACAO,RS
5568,IBIACA,RS
5569,TAPEJARA,RS
5570,"SANTA CECILIA DO SUL",RS
5571,"VILA LANGARO",RS
5572,CHARRUA,RS
5573,"AGUA SANTA",RS
5574,CIRIACO,RS
5575,"DAVID CANABARRO",RS
5576,MULITERNO,RS
