bairro_id,cidade_id,bairro,uf
28685,796,CENTRO,ES
28686,796,SAPUCAIA,ES
28687,796,"ALTO LIBERDADE",ES
28688,796,"MONTE SINAI",ES
28689,796,PATRAO-MOR,ES
NULL,797,NULL,ES
28690,797,CENTRO,ES
28691,797,"QUILOMETRO 14 DO MUTUM",ES
28692,797,"ALTO MUTUM PRETO",ES
28693,797,IBITUBA,ES
28694,797,"VILA NOVA DE BANANAL",ES
NULL,798,NULL,ES
28695,798,CENTRO,ES
28696,798,"CORREGO DEMUNER",ES
28697,798,"CORREGO DUMER",ES
28698,798,DIVISA,ES
28699,798,"SAO FRANCISCO",ES
NULL,799,NULL,ES
28700,799,"VILA NOVA",ES
28701,799,"VILA VERDE",ES
28702,799,LAJINHA,ES
NULL,800,NULL,ES
28703,800,CENTRO,ES
28704,800,PALMERINO,ES
28705,800,"MONTE CARMELO DO RIO NOVO",ES
NULL,801,NULL,ES
28706,801,CENTRO,ES
28707,801,"SANTA LUZIA DE MANTENOPOLIS",ES
28708,801,"SAO GERALDO",ES
28709,801,"SAO JOSE DE MANTENOPOLIS",ES
NULL,802,NULL,ES
28710,802,CENTRO,ES
28711,802,GLORIA,ES
28712,802,"SAO ROQUE DA TERRA ROXA",ES
28713,802,FARTURA,ES
NULL,803,NULL,ES
28714,803,CENTRO,ES
28715,803,"SAO JORGE DA BARRA SECA",ES
28716,803,JURAMA,ES
NULL,804,NULL,ES
28717,804,CENTRO,ES
28718,804,"AGUAS CLARAS",ES
28719,804,"SAO JOAO",ES
28720,804,EBENEZER,ES
NULL,805,NULL,ES
28721,805,CENTRO,ES
28722,805,"MONTE SENIR",ES
28723,805,MIRACEMA,ES
28724,805,"VARGEM ALEGRE",ES
28725,805,"CACHOEIRINHA DE ITAUNA",ES
28726,805,"MONTE SINAI",ES
28727,805,"SANTO ANTONIO",ES
28728,805,ITAPERUNA,ES
28729,805,PAULISTA,ES
28730,805,PORANGA,ES
NULL,806,NULL,ES
28731,806,CENTRO,ES
28732,806,"VILA NELITA",ES
28733,806,"SANTA LUZIA DO AZUL",ES
28734,806,"SANTO AGOSTINHO",ES
28735,806,"GOVERNADOR LACERDA DE AGUIAR",ES
NULL,807,NULL,ES
28736,807,CENTRO,ES
28737,807,"BEIRA RIO",ES
28738,807,"BOA VISTA",ES
28739,807,CEDROLANDIA,ES
28740,807,CRISTALINA,ES
28741,807,"PATRIMONIO DA PENHA",ES
28742,807,POCAO,ES
28743,807,"SAO GONCALO",ES
28744,807,"SANTO ANTONIO DO QUINZE",ES
28745,807,"SAO LUIZ REIS",ES
28746,807,GUARAREMA,ES
NULL,808,NULL,ES
28747,808,CENTRO,ES
NULL,809,NULL,ES
28748,809,CENTRO,ES
28749,809,"BELA VISTA",ES
28750,809,"QUILOMETRO VINTE",ES
28751,809,"SAO JOSE DO SOBRADINHO",ES
28752,809,"SANTO ANTONIO DO POUSALEGRE",ES
NULL,810,NULL,ES
28753,810,CENTRO,ES
28754,810,COTAXE,ES
28755,810,JOACUBA,ES
28756,810,"PRATA DOS BAIANOS",ES
28757,810,IMBURANA,ES
28758,810,"SANTA LUZIA DO NORTE",ES
28759,810,RIBEIRAOZINHO,ES
28760,810,"SANTA TEREZINHA",ES
NULL,811,NULL,ES
28761,811,CENTRO,ES
28762,811,ITABAIANA,ES
NULL,812,NULL,ES
28763,812,CENTRO,ES
28764,812,ITAMIRA,ES
NULL,813,NULL,ES
28765,813,CENTRO,ES
28766,813,"SAO SEBASTIAO DO NORTE",ES
28767,813,VINHATICO,ES
28768,814,CENTRO,ES
28769,814,AVISO,ES
28770,814,SHELL,ES
28771,814,COLINA,ES
28772,814,JUPARANA,ES
28773,814,"NOSSA SENHORA DA CONCEICAO",ES
NULL,814,NULL,ES
28774,814,ARACA,ES
28775,814,"PONTAL DO IPIRANGA",ES
28776,814,"NOVO HORIZONTE",ES
28777,814,"JOSE RODRIGUES MACIEL",ES
28778,814,INTERLAGOS,ES
28779,814,"COMUNIDADES DE DESENGANO",ES
28780,814,"LAGOA DO MEIO",ES
28781,814,"JARDIM LAGUNA",ES
28782,814,"JARDIM LAGUNA II",ES
28783,814,MOVELAR,ES
28784,814,"SAO JOSE",ES
28785,814,"LINHARES V",ES
28786,814,"BOA VISTA",ES
28787,814,"RESIDENCIAL GAIVOTAS",ES
28788,814,"COMUNIDADES DE FARIAS",ES
28789,814,CANIVETE,ES
28790,814,"SANTA CRUZ",ES
28791,814,PLANALTO,ES
28792,814,"NOVA ESPERANCA",ES
28793,814,PALMITAL,ES
28794,814,"TRES BARRAS",ES
28795,814,AEROPORTO,ES
28796,814,"NOVA BETANIA",ES
28797,814,"VILA CAPIXABA",ES
28798,814,POVOACAO,ES
28799,814,FARIAS,ES
28800,814,"VILA IZABEL",ES
28801,814,BEBEDOURO,ES
28802,814,GUAXE,ES
28803,814,"RIO QUARTEL",ES
28804,814,"BAIXO QUARTEL",ES
28805,814,REGENCIA,ES
28806,814,DESENGANO,ES
28807,814,"SAO RAFAEL",ES
28808,814,"AREA RURAL DE LINHARES",ES
28809,814,JAPIRA,ES
NULL,815,NULL,ES
28810,815,"SAO SEBASTIAO",ES
28811,815,"SAO FRANCISCO",ES
28812,815,"SAO JORGE DO TIRADENTES",ES
NULL,816,NULL,ES
28813,816,CENTRO,ES
28814,816,"CORREGO ALEGRE",ES
28815,816,JUNCADO,ES
28816,817,CENTRO,ES
28817,817,SERNAMBY,ES
28818,817,JACKELINE,ES
28819,817,"DOM JOSE DALVIT",ES
28820,817,"BOA VISTA",ES
28821,817,CRICARE,ES
28822,817,"BELA VISTA",ES
28823,817,CACIQUE,ES
28824,817,"SANTA TEREZA",ES
28825,817,LITORANEO,ES
28826,817,BARREIRINHO,ES
28827,817,JAMBEIRO,ES
28828,817,CARAPINA,ES
28829,817,UNIVERSITARIO,ES
28830,817,FATIMA,ES
28831,817,PORTO,ES
28832,817,"ARNALDO BASTOS",ES
28833,817,"CHACARA DO CRICARE",ES
28834,817,AVIACAO,ES
28835,817,"RESIDENCIAL BLOCOS",ES
28836,817,RIBEIRAO,ES
28837,817,"MORADA DE RIBEIRAO",ES
28838,817,"LAGO DOS CISNES",ES
28839,817,COHAB,ES
28840,817,SEAC,ES
28841,817,"FORNO VELHO",ES
28842,817,"NOVA CONQUISTA",ES
28843,817,"RESIDENCIAL PARK WASHINGTON",ES
28844,817,"PEDRA DAGUA",ES
28845,817,"RIO PRETO",ES
28846,817,LIBERDADE,ES
28847,817,"SAO BENEDITO",ES
28848,817,"NOVA ERA",ES
28849,817,"VILA VERDE",ES
28850,817,"COMUNIDADE PAULISTA",ES
28851,817,ALVORADA,ES
28852,817,"NOVO HORIZONTE",ES
28853,817,"RIO PRETO DA RODOVIA",ES
28854,817,"VILA NOVA",ES
28855,817,"SANTO ANTONIO",ES
28856,817,"SAO PEDRO",ES
28857,817,"SAO MIGUEL",ES
28858,817,VITORIA,ES
28859,817,"NOVA SAO MATEUS",ES
28860,817,"MORADA DO LAGO",ES
28861,817,COLINA,ES
28862,817,AROEIRA,ES
28863,817,"AYRTON SENNA",ES
28864,817,BONSUCESSO,ES
28865,817,"BOM JESUS",ES
28866,817,"BARRA NOVA",ES
28867,817,MARIRICU,ES
28868,817,"MORADA DO SOL",ES
28869,817,"GURIRI SUL",ES
28870,817,RANCHINHO,ES
28871,817,ESTIVA,ES
28872,817,TABUAS,ES
28873,817,"GURIRI NORTE",ES
28874,817,"CAMPO GRANDE",ES
28875,817,URUSSUQUARA,ES
28876,817,"NOVA AIMORES ",ES
28877,817,"KM 29 ",ES
28878,817,"SANTA LEOCADIA ",ES
28879,817,"IMBAUBEIRA ",ES
28880,817,"SANTA MARIA ",ES
NULL,817,NULL,ES
28881,817,ITAUNINHAS,ES
28882,817,"NOVA LIMA ",ES
28883,817,"NESTOR GOMES",ES
28884,817,"AREA RURAL DE SAO MATEUS",ES
NULL,818,NULL,ES
28885,818,CENTRO,ES
28886,818,"BARRA SECA",ES
28887,818,"NOSSA SENHORA DE FATIMA",ES
NULL,819,NULL,ES
28888,819,CENTRO,ES
28889,819,ITAUNAS,ES
28890,819,"BRACO DO RIO",ES
NULL,820,NULL,ES
28891,820,CENTRO,ES
28892,820,"CRISTAL DO NORTE",ES
NULL,821,NULL,ES
28893,821,CENTRO,ES
28894,821,"SAO JOAO DO SOBRADO",ES
28895,822,CENTRO,MG
NULL,822,NULL,MG
28896,822,"BARRO PRETO",MG
28897,822,FLORESTA,MG
28898,822,"SANTA EFIGENIA",MG
28899,822,FUNCIONARIOS,MG
28900,822,"SAO PEDRO",MG
28901,822,"SANTO ANTONIO",MG
28902,822,LOURDES,MG
28903,822,"CIDADE JARDIM",MG
28904,822,GUTIERREZ,MG
28905,822,"SANTO AGOSTINHO",MG
28906,822,PRADO,MG
28907,822,SAVASSI,MG
28908,822,"BOA VIAGEM",MG
28909,822,SERRA,MG
28910,822,CRUZEIRO,MG
28911,822,"SAO LUCAS",MG
28912,822,MANGABEIRAS,MG
28913,822,"NOSSA SENHORA DA CONCEICAO",MG
28914,822,"SANTA ISABEL",MG
28915,822,MARCOLA,MG
28916,822,"NOSSA SENHORA DE FATIMA",MG
28917,822,"VILA NOVO SAO LUCAS",MG
28918,822,TAQUARIL,MG
28919,822,"NOSSA SENHORA APARECIDA ",MG
28920,822,"SANTANA DO CAFEZAL",MG
28921,822,FAZENDINHA,MG
28922,822,"VILA UNIAO",MG
28923,822,"CONEGO PINHEIRO",MG
28924,822,PARAISO,MG
28925,822,"NOSSA SENHORA DO ROSARIO",MG
28926,822,POMPEIA,MG
28927,822,ESPLANADA,MG
28928,822,"VILA SAO RAFAEL",MG
28929,822,SAUDADE,MG
28930,822,"VERA CRUZ",MG
28931,822,"ALTO VERA CRUZ",MG
28932,822,"GRANJA DE FREITAS",MG
28933,822,"JONAS VEIGA",MG
28934,822,BALEIA,MG
28935,822,"CONJUNTO TAQUARIL",MG
28936,822,"JARDIM PIRINEUS",MG
28937,822,"CIDADE JARDIM TAQUARIL",MG
28938,822,SION,MG
28939,822,CARMO,MG
28940,822,ANCHIETA,MG
28941,822,"MALA E CUIA ",MG
28942,822,COMITECO,MG
28943,822,"ACABA MUNDO",MG
28944,822,"SANTA LUCIA",MG
28945,822,BELVEDERE,MG
28946,822,"SANTA RITA DE CASSIA",MG
28947,822,"VILA BARRAGEM SANTA LUCIA",MG
28948,822,ESTRELA,MG
28949,822,"MORRO DO PAPAGAIO",MG
28950,822,"SAO BENTO",MG
28951,822,"CORACAO DE JESUS",MG
28952,822,LUXEMBURGO,MG
28953,822,"VILA BANDEIRANTES",MG
28954,822,"CONJUNTO SANTA MARIA",MG
28955,822,APIA,MG
28956,822,"VILA PARIS",MG
28957,822,"SANTA MARIA",MG
28958,822,PILAR,MG
28959,822,"OLHOS DAGUA",MG
28960,822,"SERRA DO CURRAL",MG
28961,822,"SAO JOAO",MG
28962,822,BARROCA,MG
28963,822,CALAFATE,MG
28964,822,"VILA CALAFATE",MG
28965,822,"NOVA SUISSA",MG
28966,822,"JARDIM AMERICA",MG
28967,822,"BARAO HOMEM DE MELO I",MG
28968,822,VENTOSA,MG
28969,822,"SALGADO FILHO",MG
28970,822,GRAJAU,MG
28971,822,"NOVA GRANADA",MG
28972,822,"ALTO BARROCA",MG
28973,822,"SAO JORGE II",MG
28974,822,"MORRO DAS PEDRAS",MG
28975,822,"VILA DAS ANTENAS",MG
28976,822,"SAO JORGE III",MG
28977,822,"VILA ANTENA",MG
28978,822,LEONINA,MG
28979,822,"VILA LEONINA",MG
28980,822,ESTORIL,MG
28981,822,"SAO JORGE",MG
28982,822,"SANTA SOFIA",MG
28983,822,ALPES,MG
28984,822,BURITIS,MG
28985,822,"NOVA SUICA",MG
28986,822,GAMELEIRA,MG
28987,822,HAVAI,MG
28988,822,PANTANAL,MG
28989,822,"VILA OESTE",MG
28990,822,GUARATA,MG
28991,822,"NOVA GAMELEIRA",MG
28992,822,"VILA NOVA GAMELEIRA II",MG
28993,822,"CABANA DO PAI TOMAS",MG
28994,822,"VILA NOVA GAMELEIRA I",MG
28995,822,IMBAUBAS,MG
28996,822,"VISTA ALEGRE",MG
28997,822,JARDINOPOLIS,MG
28998,822,"MADRE GERTRUDES",MG
28999,822,"VILA MADRE GERTRUDES I",MG
29000,822,"INDUSTRIAS II",MG
29001,822,BETANIA,MG
29002,822,"VILA VISTA ALEGRE",MG
29003,822,"NOVA CINTRA",MG
29004,822,"MADRE GERTRUDES III",MG
29005,822,"MADRE GERTRUDES V",MG
29006,822,CAMARGOS,MG
29007,822,"SPORT CLUB",MG
29008,822,VIRGINIA,MG
29009,822,"JOAO PINHEIRO",MG
29010,822,"DOM CABRAL",MG
29011,822,DELTA,MG
29012,822,"ALTO DOS PINHEIROS",MG
29013,822,OESTE,MG
29014,822,"VILA TRINTA E UM DE MARCO",MG
29015,822,"CORACAO EUCARISTICO",MG
29016,822,"MINAS BRASIL",MG
29017,822,MARAJO,MG
29018,822,CINQUENTENARIO,MG
29019,822,"PARQUE SAO JOSE",MG
29020,822,PALMEIRAS,MG
29021,822,"VILA NOVA PARAISO",MG
29022,822,"ESTRELA DO ORIENTE",MG
29023,822,"INDUSTRIAS I ",MG
29024,822,"NOVO DAS INDUSTRIAS ",MG
29025,822,"ALTA TENSAO I",MG
29026,822,"MILIONARIOS ",MG
29027,822,ARAGUAIA,MG
29028,822,"FLAVIO MARQUES LISBOA ",MG
29029,822,"BONSUCESSO ",MG
29030,822,"CONJUNTO BONSUCESSO ",MG
29031,822,"VILA BERNADETE ",MG
29032,822,"BERNADETE ",MG
29033,822,"VILA CEMIG",MG
29034,822,"ESPERANCA ",MG
29035,822,"BRASIL INDUSTRIAL ",MG
29036,822,"DIAMANTE ",MG
29037,822,"CARDOSO ",MG
29038,822,"PONGELUPE ",MG
29039,822,"NOVO SANTA CECILIA ",MG
29040,822,"FLAVIO DE OLIVEIRA ",MG
29041,822,"SOLAR DO BARREIRO ",MG
29042,822,"CORUMBIARA ",MG
29043,822,URUCUIA,MG
29044,822,"BARREIRO DE CIMA",MG
29045,822,BARREIRO,MG
29046,822,"SANTA MARGARIDA ",MG
29047,822,"ATILA DE PAIVA ",MG
29048,822,"TEIXEIRA DIAS ",MG
29049,822,"CONJUNTO ADEMAR MALDONADO ",MG
29050,822,"SANTA HELENA ",MG
29051,822,"MIRAMAR ",MG
29052,822,"SANTA CRUZ ",MG
29053,822,"TIROL ",MG
29054,822,"OLARIA ",MG
29055,822,"JOAO PAULO II ",MG
29056,822,"VILA TIROL ",MG
29057,822,"MARIETA I",MG
29058,822,"CONJUNTO TUNEL IBIRITE ",MG
29059,822,"ITAIPU ",MG
29060,822,"CDI JATOBA ",MG
29061,822,"VALE DO JATOBA ",MG
29062,822,"CONJUNTO HABITACIONAL VALE DO JATOBA ",MG
29063,822,"CONJUNTO JATOBA ",MG
29064,822,"PETROPOLIS ",MG
29065,822,"MANGUEIRAS ",MG
29066,822,"VILA PETROPOLIS ",MG
29067,822,"INDEPENDENCIA ",MG
29068,822,"VILA INDEPENDENCIA I",MG
29069,822,"VITORIA DA CONQUISTA ",MG
29070,822,"VILA ECOLOGICA ",MG
29071,822,"CASTANHEIRA ",MG
29072,822,"VILA FORMOSA VALE DO JATOBA ",MG
29073,822,"SANTA CECILIA VALE DO JATOBA ",MG
29074,822,"DISTRITO INDUSTRIAL DO JATOBA ",MG
29075,822,"JARDIM DO VALE ",MG
29076,822,"ERNESTO DO NASCIMENTO",MG
29077,822,"SANTA RITA ",MG
29078,822,"VILA PINHO VALE DO JATOBA ",MG
29079,822,"AGUAS CLARAS ",MG
29080,822,"DISTRITO INDUSTRIAL VALE DO JATOBA ",MG
29081,822,MINEIRAO,MG
29082,822,"VILA INDEPENDENCIA II",MG
29083,822,"LINDEIA ",MG
29084,822,"JATOBA ",MG
29085,822,MARILANDIA,MG
29086,822,"VILA PIRATININGA ",MG
29087,822,LAGOINHA,MG
29088,822,"CARLOS PRATES",MG
29089,822,"SAO FRANCISCO DAS CHAGAS",MG
29090,822,"PADRE EUSTAQUIO",MG
29091,822,"MONSENHOR MESSIAS",MG
29092,822,CAICARA-ADELAIDE,MG
29093,822,"JARDIM MONTANHES",MG
29094,822,MARMITEIROS,MG
29095,822,ADELAIDE,MG
29096,822,"ALTO CAICARAS",MG
29097,822,CAICARAS,MG
29098,822,"JARDIM ALVORADA",MG
29099,822,"VILA SAO JOSE",MG
29100,822,"VILA ANTENA MONTANHES",MG
29101,822,"VILA JARDIM ALVORADA",MG
29102,822,PAQUETA,MG
29103,822,"JARDIM SAO JOSE",MG
29104,822,"VILA JARDIM SAO JOSE",MG
29105,822,INCONFIDENCIA,MG
29106,822,"ALIPIO DE MELO",MG
29107,822,"JARDIM INCONFIDENCIA",MG
29108,822,"DOM BOSCO",MG
29109,822,GLORIA,MG
29110,822,CASTELO,MG
29111,822,MANACAS,MG
29112,822,CALIFORNIA,MG
29113,822,"CONJUNTO CALIFORNIA",MG
29114,822,"CONJUNTO NOVO DOM BOSCO",MG
29115,822,"ALVARO CAMARGOS",MG
29116,822,"CONJUNTO JARDIM FILADELFIA",MG
29117,822,"NOVO GLORIA",MG
29118,822,PINDORAMA,MG
29119,822,"JARDIM FILADELFIA",MG
29120,822,"VILA COQUEIRAL ",MG
29121,822,"VILA DA PAZ ",MG
29122,822,COQUEIROS,MG
29123,822,"SAO SALVADOR",MG
29124,822,SERRANO,MG
29125,822,"VILA SANTO ANTONIO BARROQUINHA",MG
29126,822,"CONJUNTO CELSO MACHADO",MG
29127,822,"SANTA TEREZA",MG
29128,822,HORTO,MG
29129,822,"SAGRADA FAMILIA",MG
29130,822,"HORTO FLORESTAL",MG
29131,822,GRACA,MG
29132,822,"BOA VISTA",MG
29133,822,"CASA BRANCA",MG
29134,822,"CAETANO FURQUIM",MG
29135,822,"SAO GERALDO",MG
29136,822,"MARIANO DE ABREU",MG
29137,822,"SANTA INES",MG
29138,822,"NOVA VISTA",MG
29139,822,"VILA BOA VISTA",MG
29140,822,"COLEGIO BATISTA",MG
29141,822,"SAO CRISTOVAO",MG
29142,822,CONCORDIA,MG
29143,822,CACHOEIRINHA,MG
29144,822,CANADA,MG
29145,822,RENASCENCA,MG
29146,822,"NOVA FLORESTA",MG
29147,822,SILVEIRA,MG
29148,822,IPIRANGA,MG
29149,822,"VILA INESTAN",MG
29150,822,"MARIA VIRGINIA",MG
29151,822,"SAO SEBASTIAO",MG
29152,822,PALMARES,MG
29153,822,UNIAO,MG
29154,822,"CIDADE NOVA",MG
29155,822,"FERNAO DIAS",MG
29156,822,"DOM JOAQUIM",MG
29157,822,BONFIM,MG
29158,822,"SENHOR DOS PASSOS",MG
29159,822,"SANTO ANDRE",MG
29160,822,"PEDREIRA PRADO LOPES",MG
29161,822,"PEDRO II",MG
29162,822,"NOVA CACHOEIRINHA",MG
29163,822,APARECIDA,MG
29164,822,"NOVA ESPERANCA",MG
29165,822,"BOM JESUS",MG
29166,822,"VILA SUMARE",MG
29167,822,"APARECIDA SETIMA SECAO",MG
29168,822,SUMARE,MG
29169,822,ERMELINDA,MG
29170,822,"VILA MALOCA",MG
29171,822,TIRADENTES,MG
29172,822,"SAO FRANCISCO",MG
29173,822,"VILA REAL II",MG
29174,822,UNIVERSITARIO,MG
29175,822,"SANTA ROSA",MG
29176,822,JARAGUA,MG
29177,822,"DONA CLARA",MG
29178,822,SUZANA,MG
29179,822,PAMPULHA,MG
29180,822,"CAMPUS UFMG",MG
29181,822,INDAIA,MG
29182,822,LIBERDADE,MG
29183,822,AEROPORTO,MG
29184,822,"VILA RICA",MG
29185,822,"SAO LUIZ",MG
29186,822,"SAO JOSE",MG
29187,822,"OURO PRETO",MG
29188,822,"ENGENHO NOGUEIRA",MG
29189,822,"BANDEIRANTES ",MG
29190,822,"SANTA TEREZINHA",MG
29191,822,ITATIAIA,MG
29192,822,URCA,MG
29193,822,CONFISCO,MG
29194,822,"CONJUNTO LAGOA",MG
29195,822,BRAUNAS,MG
29196,822,GARCAS,MG
29197,822,TREVO,MG
29198,822,"NOVA PAMPULHA",MG
29199,822,"PIO XII",MG
29200,822,"BISPO DE MAURA",MG
29201,822,"VENDA NOVA",MG
29202,822,CANDELARIA,MG
29203,822,"SAO JOAO BATISTA ",MG
29204,822,"VILA NOSSA SENHORA APARECIDA",MG
29205,822,"SANTA MONICA",MG
29206,822,UNIVERSO,MG
29207,822,"RIO BRANCO",MG
29208,822,"NOVO ITAMARATI",MG
29209,822,"PIRATININGA ",MG
29210,822,"JARDIM LEBLON",MG
29211,822,"VILA SANTA MONICA ",MG
29212,822,APOLONIA,MG
29213,822,"CEU AZUL",MG
29214,822,"VARZEA DA PALMA",MG
29215,822,COPACABANA,MG
29216,822,"JARDIM ATLANTICO",MG
29217,822,"SANTA AMELIA",MG
29218,822,"SANTA BRANCA",MG
29219,822,LETICIA,MG
29220,822,"LAGOINHA LEBLON ",MG
29221,822,"VILA SANTA BRANCA ",MG
29222,822,LAGOA,MG
29223,822,"VILA DOS ANJOS",MG
29224,822,"PARQUE SAO PEDRO ",MG
29225,822,MINASCAIXA,MG
29226,822,CENACULO,MG
29227,822,EUROPA,MG
29228,822,"CONJUNTO MINASCAIXA",MG
29229,822,"SERRA VERDE ",MG
29230,822,"JARDIM DOS COMERCIARIOS ",MG
29231,822,MANTIQUEIRA,MG
29232,822,"NOVA YORK",MG
29233,822,"MARIA HELENA",MG
29234,822,ITAPOA,MG
29235,822,PLANALTO,MG
29236,822,"CAMPO ALEGRE",MG
29237,822,"SAO BERNARDO",MG
29238,822,"VILA SAO TOMAS",MG
29239,822,"PADRE JULIO MARIA",MG
29240,822,"SAO TOMAZ",MG
29241,822,"VILA AEROPORTO",MG
29242,822,HELIOPOLIS,MG
29243,822,BIQUINHAS,MG
29244,822,FLORAMAR,MG
29245,822,"JARDIM GUANABARA",MG
29246,822,"JARDIM FELICIDADE",MG
29247,822,SOLIMOES,MG
29248,822,"VILA CLORIS",MG
29249,822,"XODO MARIZE",MG
29250,822,JULIANA,MG
29251,822,MARIQUINHAS,MG
29252,822,MADRI,MG
29253,822,"FREI LEOPOLDO",MG
29254,822,"ETELVINA CARNEIRO",MG
29255,822,SATELITE,MG
29256,822,JAQUELINE,MG
29257,822,"VILA ZILAH SPOSITO",MG
29258,822,"VILA HELENA GRECO ",MG
29259,822,"OCUPACAO ROSA LEAO ",MG
29260,822,CANAA,MG
29261,822,"SAO DAMIAO",MG
29262,822,"CONJ FELICIDADE",MG
29263,822,"CONJUNTO FELICIDADE",MG
29264,822,LARANJEIRAS,MG
29265,822,CELESTINO,MG
29266,822,MARIZE,MG
29267,822,JACQUELINE,MG
29268,823,PEDREIRA,MG
29269,822,"CJ Z. SPOSITO",MG
29270,822,"CONJUNTO ZILAH SPOSITO",MG
29271,822,"PRIMEIRO DE MAIO",MG
29272,822,PROVIDENCIA,MG
29273,822,"MINASLANDIA ",MG
29274,822,"VILA MINASLANDIA",MG
29275,822,"AARAO REIS",MG
29276,822,"SAO GONCALO",MG
29277,822,GUARANI,MG
29278,822,"TUPI A",MG
29279,822,"TUPI B",MG
29280,822,"NOVO TUPI",MG
29281,822,LAJEDO,MG
29282,822,MIRANTE,MG
29283,822,"NOVO AARAO REIS",MG
29284,822,"GRANJA WERNECK",MG
29285,822,"OURO MINAS",MG
29286,822,BELMONTE,MG
29287,822,"TRES MARIAS",MG
29288,822,"VILA OURO MINAS",MG
29289,822,"RIBEIRO DE ABREU",MG
29290,822,"MONTE AZUL",MG
29291,822,"MARIA TERESA",MG
29292,822,"OCUPACAO VITORIA ",MG
29293,822,"OCUPACAO ESPERANCA ",MG
29294,822,"SAO PAULO",MG
29295,822,"VILA SAO PAULO",MG
29296,822,EYMARD,MG
29297,822,ANDIROBA,MG
29298,822,PIRAJA,MG
29299,822,"SAO MARCOS",MG
29300,822,"NOSSA SENHORA DA SAUDE",MG
29301,822,"MARIA GORETTI",MG
29302,822,PENHA,MG
29303,822,IPE,MG
29304,822,"SANTA MARIA GORETTI",MG
29305,822,GOIANIA,MG
29306,822,"SAO BENEDITO",MG
29307,822,"DOM SILVERIO",MG
29308,822,"VILA DA LUZ",MG
29309,822,"JARDIM VITORIA",MG
29310,822,"POUSADA SANTO ANTONIO",MG
29311,822,VITORIA,MG
29312,822,"VILA MARIA",MG
29313,822,"SAO GABRIEL",MG
29314,822,"BOA ESPERANCA",MG
29315,822,NAZARE,MG
29316,822,GROTINHA,MG
29317,822,ACAIACA,MG
29318,822,"VISTA DO SOL",MG
29319,822,"PAULO VI",MG
29320,822,"CONJUNTO PAULO VI",MG
29321,822,BEIRA-LINHA,MG
29322,822,"CAPITAO EDUARDO",MG
29323,822,"BEIJA FLOR",MG
29324,822,"AREA RURAL DE BELO HORIZONTE",MG
29325,824,CENTRO,MG
29326,824,ELDORADO,MG
29327,824,CINCO,MG
29328,824,"BELA VISTA",MG
29329,824,"VIADUTO DO BAIRRO SANTA HELENA",MG
29330,824,"SANTA TEREZINHA",MG
29331,824,"BERNARDO MONTEIRO",MG
29332,824,"BITACULA OU 40 ALQUEIRES",MG
29333,824,"SANTO ANTONIO",MG
29334,824,"FONTE GRANDE",MG
29335,824,"SANTA HELENA",MG
29336,824,"VILA BELEM",MG
29337,824,CANADA,MG
29338,824,"NOSSA SENHORA DO CARMO",MG
29339,824,"VILA PANAMA",MG
29340,824,"LUCIO DE ABREU",MG
29341,824,"CENTRAL PARQUE",MG
29342,824,"NOSSA SENHORA DE FATIMA",MG
29343,824,"CAMILO ALVES",MG
29344,824,BETANIA,MG
29345,824,"VILA MAGDALENA",MG
29346,824,"SANTA LUZIA",MG
29347,824,"VILA SANTA LUZIA",MG
29348,824,"FAZENDA DA GAFORINA",MG
29349,824,"ESTANCIA DO HIBISCO",MG
29350,824,"ESTANCIA SILVEIRA",MG
29351,824,"VILA ITALIA",MG
29352,824,"CONJUNTO CONFISCO",MG
29353,824,"CHACARA CONTAGEM",MG
29354,824,BEATRIZ,MG
29355,824,PEROBAS,MG
29356,824,"JARDIM MARROCOS",MG
29357,824,"VILA BEATRIZ",MG
29358,824,"TRES BARRAS",MG
29359,824,"BITACULA E PEROBAS",MG
29360,824,"MARIA DA CONCEICAO",MG
29361,824,"SANTA EDWIGES",MG
29362,824,FUNCIONARIOS,MG
29363,824,ARCADIA,MG
29364,824,ALVORADA,MG
29365,824,"PARQUE MARACANA",MG
29366,824,"LINDA VISTA",MG
29367,824,"SAO GONCALO",MG
29368,824,"JARDIM VERA CRUZ II",MG
29369,824,OLINDA,MG
29370,824,"JARDIM VERA CRUZ",MG
29371,824,"CHACARAS CALIFORNIA",MG
29372,824,EUROPA,MG
29373,824,"VILA BENEVES",MG
29374,824,COLONIAL,MG
29375,824,PRAIA,MG
29376,824,"VILA BARROQUINHA",MG
29377,824,"QUINTAS COLONIAIS",MG
29378,824,"VILA MILITAR",MG
29379,824,"ESTANCIA DO LAGO",MG
29380,824,"GRANJA VISTA ALEGRE",MG
29381,824,"CHACARA DEL-REY",MG
29382,824,"CHACARA SAO GERALDO",MG
29383,824,"MONSENHOR HORTA",MG
NULL,824,NULL,MG
29384,824,"NOVA CONTAGEM",MG
29385,824,"VILA FELIZ",MG
29386,824,"INDUSTRIAL SANTA CRUZ",MG
29387,824,ESTALEIRO,MG
29388,824,RETIRO,MG
29389,824,"RETIRO DOS SONHOS",MG
29390,824,"VILA NOVA ESPERANCA",MG
29391,824,NAZARE,MG
29392,824,"VILA IPE AMARELO",MG
29393,824,"VILA RENASCER",MG
29394,824,ICAIVERA,MG
29395,824,DONATO,MG
29396,824,"BUGANVILLE II",MG
29397,824,"BUGANVILE I",MG
29398,824,TUPA,MG
29399,824,"GRANJA OURO BRANCO",MG
